order_id,customer_id,late_delivery_risk,shipping_mode,category_name,order_date,item_price
165909,10524,1,Second Class,Men's Footwear,2017-08-26 19:18:00,129.9900055
48767,4604,1,Second Class,Men's Footwear,2015-10-12 19:34:00,129.9900055
49194,9610,1,Second Class,Men's Footwear,2015-10-15 06:04:00,129.9900055
160846,7841,1,Second Class,Men's Footwear,2017-07-28 06:13:00,129.9900055
30781,9130,1,Second Class,Men's Footwear,2015-06-29 19:11:00,129.9900055
167515,4856,1,Second Class,Men's Footwear,2017-09-05 06:41:00,129.9900055
49193,9610,1,Second Class,Men's Footwear,2015-10-15 06:04:00,129.9900055
157076,11872,0,Second Class,Men's Footwear,2017-07-06 00:38:00,129.9900055
42854,9636,1,Second Class,Cleats,2015-09-08 01:45:00,59.99000168
40792,10400,0,Second Class,Cleats,2015-08-27 12:37:00,59.99000168
27132,615,1,Second Class,Cleats,2015-06-08 04:41:00,59.99000168
157074,11872,0,Second Class,Men's Footwear,2017-07-06 00:38:00,129.9900055
32365,10258,1,Second Class,Cleats,2015-07-08 22:51:00,59.99000168
33516,10245,1,Second Class,Men's Footwear,2015-07-15 07:15:00,129.9900055
174536,14774,0,Second Class,Crafts,2017-11-05 15:32:00,461.480011
169354,5104,1,Second Class,Men's Footwear,2017-09-15 19:38:00,129.9900055
33371,7478,1,Second Class,Men's Footwear,2015-07-14 13:44:00,129.9900055
49170,2750,1,Second Class,Men's Footwear,2015-10-15 02:34:00,129.9900055
33370,7478,1,Second Class,Men's Footwear,2015-07-14 13:44:00,129.9900055
39667,4986,1,Second Class,Men's Footwear,2015-08-20 17:22:00,129.9900055
39881,2974,1,Second Class,Men's Footwear,2015-08-21 23:08:00,129.9900055
31455,11135,1,Second Class,Men's Footwear,2015-07-03 09:22:00,129.9900055
34734,8061,1,Second Class,Men's Footwear,2015-07-22 10:34:00,129.9900055
26598,150,1,Second Class,Women's Apparel,2015-06-05 00:18:00,50.0
40794,10400,0,Second Class,Women's Apparel,2015-08-27 12:37:00,50.0
48766,4604,1,Second Class,Women's Apparel,2015-10-12 19:34:00,50.0
43514,8266,1,Second Class,Women's Apparel,2015-09-12 04:32:00,50.0
119080,5051,1,Second Class,Women's Apparel,2016-11-26 04:48:00,50.0
156908,6789,1,Second Class,Shop By Sport,2017-07-05 02:55:00,39.99000168
46914,9026,1,Second Class,Shop By Sport,2015-10-01 20:48:00,39.99000168
46131,11317,1,Second Class,Accessories,2015-09-27 08:12:00,24.98999977
43515,8266,1,Second Class,Electronics,2015-09-12 04:32:00,31.98999977
44537,8978,1,Second Class,Accessories,2015-09-18 05:35:00,24.98999977
32734,9206,1,Second Class,Accessories,2015-07-11 00:36:00,24.98999977
34954,10037,1,Second Class,Camping & Hiking,2015-07-23 21:36:00,299.980011
32590,3210,1,Second Class,Fishing,2015-07-10 04:17:00,399.980011
34011,10252,1,Second Class,Fishing,2015-07-18 03:13:00,399.980011
169862,2071,1,Second Class,Camping & Hiking,2017-09-18 20:51:00,299.980011
35864,2200,1,Second Class,Camping & Hiking,2015-07-29 01:38:00,299.980011
39227,8453,1,Second Class,Camping & Hiking,2015-08-17 22:48:00,299.980011
46916,9026,1,Second Class,Fishing,2015-10-01 20:48:00,399.980011
28138,7830,1,Second Class,Camping & Hiking,2015-06-14 07:49:00,299.980011
46129,11317,1,Second Class,Camping & Hiking,2015-09-27 08:12:00,299.980011
28137,7830,1,Second Class,Camping & Hiking,2015-06-14 07:49:00,299.980011
42851,9636,1,Second Class,Fishing,2015-09-08 01:45:00,399.980011
171533,11730,0,Second Class,Camping & Hiking,2017-09-28 13:08:00,299.980011
43065,1870,1,Second Class,Camping & Hiking,2015-09-09 07:52:00,299.980011
32484,1225,1,Second Class,Fishing,2015-07-09 13:55:00,399.980011
48770,4604,1,Second Class,Camping & Hiking,2015-10-12 19:34:00,299.980011
42852,9636,1,Second Class,Camping & Hiking,2015-09-08 01:45:00,299.980011
33372,7478,1,Second Class,Fishing,2015-07-14 13:44:00,399.980011
48769,4604,1,Second Class,Camping & Hiking,2015-10-12 19:34:00,299.980011
43058,585,1,Second Class,Camping & Hiking,2015-09-09 06:28:00,299.980011
31454,11135,1,Second Class,Camping & Hiking,2015-07-03 09:22:00,299.980011
26602,150,1,Second Class,Fishing,2015-06-05 00:18:00,399.980011
34733,8061,1,Second Class,Fishing,2015-07-22 10:34:00,399.980011
170680,10290,1,Second Class,Camping & Hiking,2017-09-23 12:58:00,299.980011
43057,585,1,Second Class,Fishing,2015-09-09 06:28:00,399.980011
46356,2676,0,Second Class,Fishing,2015-09-28 15:23:00,399.980011
35865,2200,1,Second Class,Fishing,2015-07-29 01:38:00,399.980011
49192,9610,1,Second Class,Camping & Hiking,2015-10-15 06:04:00,299.980011
157075,11872,0,Second Class,Camping & Hiking,2017-07-06 00:38:00,299.980011
46355,2676,0,Second Class,Camping & Hiking,2015-09-28 15:23:00,299.980011
27135,615,1,Second Class,Fishing,2015-06-08 04:41:00,399.980011
27133,615,1,Second Class,Fishing,2015-06-08 04:41:00,399.980011
120929,8681,1,Second Class,Camping & Hiking,2016-12-06 18:27:00,299.980011
172419,12657,1,Second Class,Books ,2017-10-05 17:51:00,31.07999992
172601,12839,0,Second Class,CDs ,2017-10-08 09:37:00,11.28999996
133428,5070,1,Second Class,Baseball & Softball,2017-02-18 13:26:00,59.99000168
14531,8258,1,Second Class,Tennis & Racquet,2015-03-27 04:57:00,44.99000168
143382,4573,1,Second Class,Baseball & Softball,2017-04-16 16:41:00,59.99000168
138165,11993,0,Second Class,Cardio Equipment,2017-03-17 10:47:00,99.98999786
5985,10265,0,Second Class,Cardio Equipment,2015-02-04 23:04:00,99.98999786
146033,7963,1,Second Class,Cardio Equipment,2017-05-01 20:42:00,99.98999786
20948,11791,1,Second Class,Cardio Equipment,2015-05-03 10:41:00,99.98999786
17425,11822,1,Second Class,Men's Footwear,2015-04-12 12:17:00,129.9900055
147011,3639,1,Second Class,Men's Footwear,2017-05-07 08:26:00,129.9900055
5986,10265,0,Second Class,Men's Footwear,2015-02-04 23:04:00,129.9900055
16450,5942,1,Second Class,Men's Footwear,2015-04-07 02:40:00,129.9900055
141237,3120,0,Second Class,Men's Footwear,2017-04-04 04:27:00,129.9900055
144214,5944,1,Second Class,Men's Footwear,2017-04-21 12:39:00,129.9900055
149306,11157,1,Second Class,Cleats,2017-05-20 21:12:00,59.99000168
141235,3120,0,Second Class,Men's Footwear,2017-04-04 04:27:00,129.9900055
149305,11157,1,Second Class,Men's Footwear,2017-05-20 21:12:00,129.9900055
141232,2709,1,Second Class,Men's Footwear,2017-04-04 04:06:00,129.9900055
5147,6369,0,Second Class,Cleats,2015-01-31 01:42:00,59.99000168
146037,7963,1,Second Class,Cleats,2017-05-01 20:42:00,59.99000168
5145,6369,0,Second Class,Cleats,2015-01-31 01:42:00,59.99000168
5143,6369,0,Second Class,Cleats,2015-01-31 01:42:00,59.99000168
3219,589,0,Second Class,Men's Footwear,2015-01-19 21:41:00,129.9900055
19586,8652,1,Second Class,Men's Footwear,2015-04-25 08:14:00,129.9900055
139414,9145,0,Second Class,Men's Footwear,2017-03-24 16:12:00,129.9900055
3218,589,0,Second Class,Men's Footwear,2015-01-19 21:41:00,129.9900055
14532,8258,1,Second Class,Men's Footwear,2015-03-27 04:57:00,129.9900055
148379,1359,1,Second Class,Cleats,2017-05-15 07:01:00,59.99000168
19560,11159,1,Second Class,Men's Footwear,2015-04-25 04:02:00,129.9900055
17186,589,1,Second Class,Cleats,2015-04-11 04:03:00,59.99000168
146580,8615,1,Second Class,Men's Footwear,2017-05-04 22:58:00,129.9900055
147013,3639,1,Second Class,Cleats,2017-05-07 08:26:00,59.99000168
140621,11411,1,Second Class,Cleats,2017-03-31 15:19:00,59.99000168
148207,11909,1,Second Class,Men's Footwear,2017-05-14 07:11:00,129.9900055
148381,1359,1,Second Class,Men's Footwear,2017-05-15 07:01:00,129.9900055
148380,1359,1,Second Class,Men's Footwear,2017-05-15 07:01:00,129.9900055
5146,6369,0,Second Class,Men's Footwear,2015-01-31 01:42:00,129.9900055
8888,1868,0,Second Class,Men's Footwear,2015-02-22 02:43:00,129.9900055
99,5863,1,Second Class,Cleats,2015-01-01 12:36:00,59.99000168
129149,9627,0,Second Class,Men's Footwear,2017-01-24 11:33:00,129.9900055
3612,4040,1,Second Class,Men's Footwear,2015-01-22 04:42:00,129.9900055
136603,7259,1,Second Class,Cleats,2017-03-08 07:07:00,59.99000168
152790,8501,1,Second Class,Men's Footwear,2017-06-10 14:41:00,129.9900055
147014,3639,1,Second Class,Men's Footwear,2017-05-07 08:26:00,129.9900055
15826,9971,1,Second Class,Men's Footwear,2015-04-03 07:13:00,129.9900055
15371,296,1,Second Class,Men's Footwear,2015-03-31 16:31:00,129.9900055
147012,3639,1,Second Class,Men's Footwear,2017-05-07 08:26:00,129.9900055
22055,10834,1,Second Class,Cleats,2015-05-09 21:11:00,59.99000168
19559,11159,1,Second Class,Shop By Sport,2015-04-25 04:02:00,39.99000168
15828,9971,1,Second Class,Women's Apparel,2015-04-03 07:13:00,50.0
15373,296,1,Second Class,Women's Apparel,2015-03-31 16:31:00,50.0
143383,4573,1,Second Class,Women's Apparel,2017-04-16 16:41:00,50.0
148382,1359,1,Second Class,Women's Apparel,2017-05-15 07:01:00,50.0
19585,8652,1,Second Class,Girls' Apparel,2015-04-25 08:14:00,25.0
148377,1833,0,Second Class,Camping & Hiking,2017-05-15 06:40:00,299.980011
22053,10834,1,Second Class,Fishing,2015-05-09 21:11:00,399.980011
19561,11159,1,Second Class,Fishing,2015-04-25 04:02:00,399.980011
17185,589,1,Second Class,Fishing,2015-04-11 04:03:00,399.980011
10282,11087,1,Second Class,Camping & Hiking,2015-03-02 03:46:00,299.980011
138166,11993,0,Second Class,Camping & Hiking,2017-03-17 10:47:00,299.980011
149309,11157,1,Second Class,Camping & Hiking,2017-05-20 21:12:00,299.980011
15374,296,1,Second Class,Fishing,2015-03-31 16:31:00,399.980011
3611,4040,1,Second Class,Fishing,2015-01-22 04:42:00,399.980011
144211,5944,1,Second Class,Camping & Hiking,2017-04-21 12:39:00,299.980011
7592,8010,0,Second Class,Camping & Hiking,2015-02-14 14:18:00,299.980011
5988,10265,0,Second Class,Fishing,2015-02-04 23:04:00,399.980011
152791,8501,1,Second Class,Camping & Hiking,2017-06-10 14:41:00,299.980011
5987,10265,0,Second Class,Fishing,2015-02-04 23:04:00,399.980011
5984,10265,0,Second Class,Camping & Hiking,2015-02-04 23:04:00,299.980011
148206,11909,1,Second Class,Camping & Hiking,2017-05-14 07:11:00,299.980011
136605,7259,1,Second Class,Camping & Hiking,2017-03-08 07:07:00,299.980011
18402,10591,1,Second Class,Camping & Hiking,2015-04-18 05:58:00,299.980011
147114,2705,1,Second Class,Camping & Hiking,2017-05-07 21:23:00,299.980011
146034,7963,1,Second Class,Camping & Hiking,2017-05-01 20:42:00,299.980011
3216,589,0,Second Class,Camping & Hiking,2015-01-19 21:41:00,299.980011
16448,5942,1,Second Class,Camping & Hiking,2015-04-07 02:40:00,299.980011
131665,8453,1,Second Class,Camping & Hiking,2017-02-07 19:56:00,299.980011
3217,589,0,Second Class,Fishing,2015-01-19 21:41:00,399.980011
131664,8453,1,Second Class,Camping & Hiking,2017-02-07 19:56:00,299.980011
177854,18092,1,Second Class,Computers,2017-12-24 01:58:00,1500.0
177884,18122,1,Second Class,Computers,2017-12-24 12:29:00,1500.0
178028,18266,1,Second Class,Consumer Electronics,2017-12-26 14:56:00,252.8800049
179031,19269,0,Second Class,Pet Supplies,2018-01-10 06:20:00,84.40000153
176363,16601,1,Second Class,Pet Supplies,2017-12-02 07:37:00,84.40000153
76038,1937,0,Second Class,Cardio Equipment,2016-03-19 23:43:00,99.98999786
104587,1316,1,Second Class,Cleats,2016-09-03 14:44:00,59.99000168
125612,10155,1,Second Class,Cleats,2017-01-03 15:15:00,59.99000168
180242,20480,1,Second Class,Women's Clothing,2018-01-27 22:36:00,215.8200073
75055,6968,1,Second Class,Men's Footwear,2016-03-14 04:38:00,129.9900055
68814,3306,0,Second Class,Men's Footwear,2016-02-06 05:13:00,129.9900055
180240,20478,1,Second Class,Women's Clothing,2018-01-27 21:54:00,215.8200073
61168,11446,1,Second Class,Men's Footwear,2015-12-23 19:28:00,129.9900055
178220,18458,1,Second Class,Crafts,2017-12-29 10:12:00,461.480011
72568,10591,0,Second Class,Men's Footwear,2016-02-28 07:59:00,129.9900055
57240,298,1,Second Class,Men's Footwear,2015-11-30 19:19:00,129.9900055
180237,20475,1,Second Class,Women's Clothing,2018-01-27 20:51:00,215.8200073
73929,5388,1,Second Class,Men's Footwear,2016-03-07 05:31:00,129.9900055
75559,9547,1,Second Class,Men's Footwear,2016-03-17 10:04:00,129.9900055
70494,7670,1,Second Class,Men's Footwear,2016-02-16 11:30:00,129.9900055
177731,17969,0,Second Class,Children's Clothing,2017-12-22 06:53:00,357.1000061
52345,11032,1,Second Class,Men's Footwear,2015-11-02 18:40:00,129.9900055
62421,7708,1,Second Class,Men's Footwear,2015-12-30 14:43:00,129.9900055
53912,9971,1,Second Class,Cleats,2015-11-11 18:28:00,59.99000168
53914,9971,1,Second Class,Men's Footwear,2015-11-11 18:28:00,129.9900055
76041,1937,0,Second Class,Men's Footwear,2016-03-19 23:43:00,129.9900055
76037,1937,0,Second Class,Men's Footwear,2016-03-19 23:43:00,129.9900055
70742,4225,0,Second Class,Men's Footwear,2016-02-17 19:44:00,129.9900055
127714,11460,1,Second Class,Men's Footwear,2017-01-16 00:00:00,129.9900055
62533,5876,1,Second Class,Men's Footwear,2015-12-31 07:32:00,129.9900055
62380,5637,1,Second Class,Men's Footwear,2015-12-30 10:10:00,129.9900055
52446,1937,1,Second Class,Men's Footwear,2015-11-03 07:16:00,129.9900055
178157,18395,1,Second Class,Crafts,2017-12-28 12:08:00,461.480011
62379,5637,1,Second Class,Men's Footwear,2015-12-30 10:10:00,129.9900055
52444,1937,1,Second Class,Men's Footwear,2015-11-03 07:16:00,129.9900055
115570,10017,1,Second Class,Men's Footwear,2016-11-05 20:46:00,129.9900055
180228,20466,1,Second Class,Women's Clothing,2018-01-27 17:41:00,215.8200073
121466,3631,1,Second Class,Men's Footwear,2016-12-10 01:17:00,129.9900055
63433,5303,1,Second Class,Shop By Sport,2016-01-05 16:49:00,39.99000168
58403,3242,0,Second Class,Trade-In,2015-12-07 13:32:00,21.98999977
53938,5076,1,Second Class,Accessories,2015-11-11 21:16:00,24.98999977
175276,15514,0,Second Class,Garden,2017-11-16 10:47:00,532.5800171
68812,3306,0,Second Class,Golf Balls,2016-02-06 05:13:00,19.98999977
175361,15599,0,Second Class,Garden,2017-11-17 16:34:00,532.5800171
175359,15597,1,Second Class,Garden,2017-11-17 15:52:00,532.5800171
62901,7841,1,Second Class,Fishing,2016-01-02 10:20:00,399.980011
62420,7708,1,Second Class,Camping & Hiking,2015-12-30 14:43:00,299.980011
61169,11446,1,Second Class,Fishing,2015-12-23 19:28:00,399.980011
61167,11446,1,Second Class,Fishing,2015-12-23 19:28:00,399.980011
54299,5538,1,Second Class,Fishing,2015-11-13 19:31:00,399.980011
61330,11306,1,Second Class,Fishing,2015-12-24 16:29:00,399.980011
62535,5876,1,Second Class,Camping & Hiking,2015-12-31 07:32:00,299.980011
69514,4604,1,Second Class,Camping & Hiking,2016-02-10 08:22:00,299.980011
54298,5538,1,Second Class,Fishing,2015-11-13 19:31:00,399.980011
75187,8592,1,Second Class,Camping & Hiking,2016-03-15 01:39:00,299.980011
54296,5538,1,Second Class,Fishing,2015-11-13 19:31:00,399.980011
75186,8592,1,Second Class,Camping & Hiking,2016-03-15 01:39:00,299.980011
118314,7278,1,Second Class,Camping & Hiking,2016-11-21 20:45:00,299.980011
61165,11446,1,Second Class,Camping & Hiking,2015-12-23 19:28:00,299.980011
121467,3631,1,Second Class,Camping & Hiking,2016-12-10 01:17:00,299.980011
63099,1134,1,Second Class,Camping & Hiking,2016-01-03 10:52:00,299.980011
52347,11032,1,Second Class,Camping & Hiking,2015-11-02 18:40:00,299.980011
68811,3306,0,Second Class,Camping & Hiking,2016-02-06 05:13:00,299.980011
63502,8527,1,Second Class,Fishing,2016-01-06 03:41:00,399.980011
57239,298,1,Second Class,Fishing,2015-11-30 19:19:00,399.980011
72569,10591,0,Second Class,Camping & Hiking,2016-02-28 07:59:00,299.980011
53911,9971,1,Second Class,Camping & Hiking,2015-11-11 18:28:00,299.980011
76040,1937,0,Second Class,Camping & Hiking,2016-03-19 23:43:00,299.980011
63658,11012,1,Second Class,Fishing,2016-01-06 23:18:00,399.980011
53910,9971,1,Second Class,Camping & Hiking,2015-11-11 18:28:00,299.980011
176040,16278,1,Second Class,Music,2017-11-27 14:27:00,260.6499939
176071,16309,0,Second Class,Music,2017-11-28 01:19:00,260.6499939
179710,19948,1,Second Class,Video Games,2018-01-20 04:13:00,39.75
179763,20001,1,Second Class,Video Games,2018-01-20 22:47:00,39.75
178756,18994,0,Second Class,Music,2018-01-06 05:59:00,260.6499939
176133,16371,1,Second Class,Music,2017-11-28 23:02:00,260.6499939
101735,9490,1,Second Class,Cardio Equipment,2016-08-18 02:29:00,99.98999786
86018,1169,0,Second Class,Cardio Equipment,2016-05-17 16:06:00,99.98999786
100717,10957,0,Second Class,Cardio Equipment,2016-08-12 03:54:00,30.0
99301,4199,0,Second Class,Men's Footwear,2016-08-03 21:57:00,129.9900055
86015,1169,0,Second Class,Men's Footwear,2016-05-17 16:06:00,129.9900055
81599,10365,1,Second Class,Men's Footwear,2016-04-21 03:53:00,129.9900055
101912,1345,0,Second Class,Men's Footwear,2016-08-19 00:34:00,129.9900055
92228,4980,1,Second Class,Men's Footwear,2016-06-23 09:55:00,129.9900055
92223,2219,0,Second Class,Men's Footwear,2016-06-23 09:13:00,129.9900055
92222,2219,0,Second Class,Men's Footwear,2016-06-23 09:13:00,129.9900055
87478,11015,1,Second Class,Men's Footwear,2016-05-26 05:46:00,129.9900055
94755,10833,1,Second Class,Men's Footwear,2016-07-08 01:40:00,129.9900055
80796,946,0,Second Class,Men's Footwear,2016-04-16 13:52:00,129.9900055
87476,11015,1,Second Class,Men's Footwear,2016-05-26 05:46:00,129.9900055
85450,3905,1,Second Class,Men's Footwear,2016-05-14 13:08:00,129.9900055
80795,946,0,Second Class,Men's Footwear,2016-04-16 13:52:00,129.9900055
100646,10812,1,Second Class,Men's Footwear,2016-08-11 18:47:00,129.9900055
83456,8762,1,Second Class,Men's Footwear,2016-05-02 21:12:00,129.9900055
101745,1114,0,Second Class,Men's Footwear,2016-08-18 03:32:00,129.9900055
101742,1114,0,Second Class,Men's Footwear,2016-08-18 03:32:00,129.9900055
79784,6012,1,Second Class,Men's Footwear,2016-04-11 00:02:00,129.9900055
101738,10184,1,Second Class,Men's Footwear,2016-08-18 02:50:00,129.9900055
79783,2613,1,Second Class,Women's Apparel,2016-04-10 23:41:00,50.0
83458,8762,1,Second Class,Women's Apparel,2016-05-02 21:12:00,50.0
99417,7259,1,Second Class,Women's Apparel,2016-08-04 15:49:00,50.0
80794,946,0,Second Class,Camping & Hiking,2016-04-16 13:52:00,299.980011
81945,4707,0,Second Class,Camping & Hiking,2016-04-23 05:17:00,299.980011
90855,8355,1,Second Class,Camping & Hiking,2016-06-15 05:23:00,299.980011
81602,7984,0,Second Class,Camping & Hiking,2016-04-21 04:14:00,299.980011
101915,1345,0,Second Class,Camping & Hiking,2016-08-19 00:34:00,299.980011
126514,2857,1,Second Class,Baseball & Softball,2017-01-08 23:29:00,59.99000168
107551,10324,1,Second Class,Cleats,2016-09-20 11:44:00,59.99000168
110778,3503,1,Second Class,Women's Apparel,2016-10-09 18:11:00,50.0
117099,11492,1,Second Class,Accessories,2016-11-14 17:47:00,24.98999977
158357,1693,1,Second Class,Lacrosse,2017-07-13 12:22:00,99.98999786
33519,10245,1,Second Class,Electronics,2015-07-15 07:15:00,31.98999977
167513,4856,1,Second Class,Cardio Equipment,2017-09-05 06:41:00,99.98999786
34014,10252,1,Second Class,Cardio Equipment,2015-07-18 03:13:00,99.98999786
171534,11730,0,Second Class,Cardio Equipment,2017-09-28 13:08:00,99.98999786
47847,11503,1,Second Class,Cardio Equipment,2015-10-07 11:41:00,99.98999786
46735,2157,1,Second Class,Fitness Accessories,2015-09-30 23:05:00,34.99000168
169864,2071,1,Second Class,Cardio Equipment,2017-09-18 20:51:00,99.98999786
49169,2750,1,Second Class,Cleats,2015-10-15 02:34:00,59.99000168
32591,3210,1,Second Class,Cleats,2015-07-10 04:17:00,59.99000168
158259,1180,1,Second Class,Cleats,2017-07-12 23:45:00,59.99000168
27362,8939,1,Second Class,Cleats,2015-06-09 12:33:00,59.99000168
171531,11730,0,Second Class,Women's Apparel,2017-09-28 13:08:00,50.0
43066,1870,1,Second Class,Women's Apparel,2015-09-09 07:52:00,50.0
171464,10705,1,Second Class,Women's Apparel,2017-09-28 02:58:00,50.0
164455,1693,1,Second Class,Women's Apparel,2017-08-18 13:01:00,50.0
164454,1693,1,Second Class,Women's Apparel,2017-08-18 13:01:00,50.0
35863,2200,1,Second Class,Women's Apparel,2015-07-29 01:38:00,50.0
32486,1225,1,Second Class,Women's Apparel,2015-07-09 13:55:00,50.0
28136,7830,1,Second Class,Golf Balls,2015-06-14 07:49:00,19.98999977
16451,5942,1,Second Class,Fitness Accessories,2015-04-07 02:40:00,34.99000168
20950,11791,1,Second Class,Cardio Equipment,2015-05-03 10:41:00,99.98999786
149307,11157,1,Second Class,Cleats,2017-05-20 21:12:00,59.99000168
140619,11411,1,Second Class,Cleats,2017-03-31 15:19:00,59.99000168
130860,5267,1,Second Class,Cleats,2017-02-03 09:26:00,59.99000168
23966,4429,1,Second Class,Women's Apparel,2015-05-21 00:09:00,50.0
146581,8615,1,Second Class,Shop By Sport,2017-05-04 22:58:00,39.99000168
149078,2013,1,Second Class,Shop By Sport,2017-05-19 11:13:00,39.99000168
7591,8010,0,Second Class,Shop By Sport,2015-02-14 14:18:00,39.99000168
133432,5070,1,Second Class,Women's Apparel,2017-02-18 13:26:00,50.0
136606,7259,1,Second Class,Women's Apparel,2017-03-08 07:07:00,50.0
22052,10834,1,Second Class,Girls' Apparel,2015-05-09 21:11:00,25.0
17422,11822,1,Second Class,Trade-In,2015-04-12 12:17:00,15.98999977
115572,10017,1,Second Class,Cardio Equipment,2016-11-05 20:46:00,99.98999786
70741,4225,0,Second Class,Cardio Equipment,2016-02-17 19:44:00,99.98999786
70492,7670,1,Second Class,Cardio Equipment,2016-02-16 11:30:00,99.98999786
63966,11379,1,Second Class,Cardio Equipment,2016-01-08 17:20:00,99.98999786
63965,11379,1,Second Class,Cardio Equipment,2016-01-08 17:20:00,99.98999786
53142,2468,0,Second Class,Cleats,2015-11-07 03:04:00,59.99000168
52447,1937,1,Second Class,Cleats,2015-11-03 07:16:00,59.99000168
62900,7841,1,Second Class,Cleats,2016-01-02 10:20:00,59.99000168
63431,5303,1,Second Class,Cleats,2016-01-05 16:49:00,59.99000168
62378,5637,1,Second Class,Shop By Sport,2015-12-30 10:10:00,39.99000168
50712,406,1,Second Class,Women's Apparel,2015-10-24 09:02:00,50.0
57787,9432,1,Second Class,Shop By Sport,2015-12-03 21:36:00,39.99000168
69513,4604,1,Second Class,Women's Apparel,2016-02-10 08:22:00,50.0
121465,3631,1,Second Class,Women's Apparel,2016-12-10 01:17:00,50.0
70745,4225,0,Second Class,Women's Apparel,2016-02-17 19:44:00,50.0
104586,1316,1,Second Class,Shop By Sport,2016-09-03 14:44:00,39.99000168
65865,251,1,Second Class,Women's Apparel,2016-01-20 01:54:00,50.0
65864,251,1,Second Class,Women's Apparel,2016-01-20 01:54:00,50.0
53937,5076,1,Second Class,Women's Apparel,2015-11-11 21:16:00,50.0
62899,7841,1,Second Class,Women's Apparel,2016-01-02 10:20:00,50.0
52344,11032,1,Second Class,Accessories,2015-11-02 18:40:00,24.98999977
101743,1114,0,Second Class,Lacrosse,2016-08-18 03:32:00,24.98999977
79781,2613,1,Second Class,Cardio Equipment,2016-04-10 23:41:00,99.98999786
101741,1114,0,Second Class,Cleats,2016-08-18 03:32:00,59.99000168
81601,7984,0,Second Class,Shop By Sport,2016-04-21 04:14:00,39.99000168
90693,6385,1,Second Class,Shop By Sport,2016-06-14 07:40:00,39.99000168
99297,4199,0,Second Class,Women's Apparel,2016-08-03 21:57:00,50.0
79786,6012,1,Second Class,Women's Apparel,2016-04-11 00:02:00,50.0
92227,4980,1,Second Class,Women's Apparel,2016-06-23 09:55:00,50.0
85448,3905,1,Second Class,Shop By Sport,2016-05-14 13:08:00,39.99000168
94499,176,1,Second Class,Shop By Sport,2016-07-06 17:05:00,39.99000168
94756,10833,1,Second Class,Women's Apparel,2016-07-08 01:40:00,50.0
79785,6012,1,Second Class,Trade-In,2016-04-11 00:02:00,21.98999977
88768,5028,1,Second Class,Golf Balls,2016-06-02 18:53:00,17.98999977
107115,1961,1,Second Class,Shop By Sport,2016-09-18 01:55:00,39.99000168
117100,11492,1,Second Class,Women's Apparel,2016-11-14 17:47:00,50.0
167514,4856,1,Second Class,Cardio Equipment,2017-09-05 06:41:00,99.98999786
125724,5892,1,Second Class,Cardio Equipment,2017-01-04 10:11:00,99.98999786
32733,9206,1,Second Class,Cardio Equipment,2015-07-11 00:36:00,99.98999786
171465,10705,1,Second Class,Cardio Equipment,2017-09-28 02:58:00,99.98999786
164453,1693,1,Second Class,Cleats,2017-08-18 13:01:00,59.99000168
46736,2157,1,Second Class,Cleats,2015-09-30 23:05:00,59.99000168
156907,6789,1,Second Class,Cleats,2017-07-05 02:55:00,59.99000168
121345,4339,1,Second Class,Cleats,2016-12-09 07:04:00,59.99000168
46738,2157,1,Second Class,Women's Apparel,2015-09-30 23:05:00,50.0
32364,10258,1,Second Class,Women's Apparel,2015-07-08 22:51:00,50.0
26600,150,1,Second Class,Shop By Sport,2015-06-05 00:18:00,39.99000168
46915,9026,1,Second Class,Women's Apparel,2015-10-01 20:48:00,50.0
40790,10400,0,Second Class,Accessories,2015-08-27 12:37:00,24.98999977
129147,9627,0,Second Class,Cardio Equipment,2017-01-24 11:33:00,99.98999786
140866,546,1,Second Class,Cleats,2017-04-02 02:42:00,59.99000168
139411,9145,0,Second Class,Cleats,2017-03-24 16:12:00,59.99000168
135977,11405,1,Second Class,Cleats,2017-03-04 18:20:00,59.99000168
144210,5944,1,Second Class,Cleats,2017-04-21 12:39:00,59.99000168
145528,11830,0,Second Class,Cleats,2017-04-29 00:02:00,59.99000168
21571,11695,1,Second Class,Cleats,2015-05-07 03:40:00,59.99000168
129146,9627,0,Second Class,Women's Apparel,2017-01-24 11:33:00,50.0
135980,11405,1,Second Class,Women's Apparel,2017-03-04 18:20:00,50.0
7785,5509,1,Second Class,Women's Apparel,2015-02-15 14:07:00,50.0
18400,10591,1,Second Class,Women's Apparel,2015-04-18 05:58:00,50.0
144213,5944,1,Second Class,Women's Apparel,2017-04-21 12:39:00,50.0
131215,5821,1,Second Class,Women's Apparel,2017-02-05 08:23:00,50.0
148378,1359,1,Second Class,Shop By Sport,2017-05-15 07:01:00,39.99000168
138168,11993,0,Second Class,Women's Apparel,2017-03-17 10:47:00,50.0
74228,964,1,Second Class,Cleats,2016-03-09 03:46:00,59.99000168
125613,10155,1,Second Class,Cleats,2017-01-03 15:15:00,59.99000168
107145,7770,1,Second Class,Cleats,2016-09-18 04:43:00,59.99000168
72567,10591,0,Second Class,Cleats,2016-02-28 07:59:00,59.99000168
115571,10017,1,Second Class,Shop By Sport,2016-11-05 20:46:00,30.0
53156,5698,0,Second Class,Shop By Sport,2015-11-07 04:49:00,39.99000168
62775,9320,1,Second Class,Women's Apparel,2016-01-01 17:31:00,50.0
