user_id,cloud_usage
a5e5-7a2160cade9557409b97-c3001371,False
8c3d-f915a05f05bef1692586-7b7d5939,True
3d1e-12c73ba852d3a7fab842-410cf9c8,True
8de8-d58a21f3ddf279ff3ca6-b310d41e,True
227c-3d86c372aab55ab1c5dc-6d2c073b,True
1462-0046199f3f7711b8a2f3-a3d0fe91,True
3f68-9c6c9108f0290db0c4d1-e3e3e1f8,False
3d1d-de83b450f7daaf959e96-f432f044,True
a1a6-3284abbe10a9a60e4588-300aefc4,True
9e09-183823cf6ce29b8f0bbc-7788def6,True
5d51-1ae4e7c0e36362b7ccc1-114f032b,True
5e80-decaaadfedcb2c593187-be220972,False
7467-6be41effe12b0c335622-0f9939c0,True
1b28-180e8ae99dce56c25021-e5495ea6,False
7069-1d136c8926f296ba8b1d-2cf77138,False
7dc7-b755cd26668c185e7156-13d5cfaa,False
c6a4-66f8d643e7ef62c572b3-797af1b1,True
23e5-832581eeffef99cb06b3-6fe8897c,True
befb-06f60b7dcc8b9745afba-dd639f2e,False
c0b9-7db4597bb761d5c2c1f1-70a03494,True
6f6c-e18235b6c3b3d5319cda-3cfe18da,False
16ed-ac41887ca85f187fcf4d-0ff2b056,False
9fc6-33344813a4db9654eefd-caba68be,True
f4ff-fc8789e09e960de3ab30-ae41ed6b,True
1695-57d7feea08c6251e6851-980ce324,False
e817-16abae45e7bcffc90942-25003dd6,False
8722-516e95a82d51507f2f8b-3d3acb91,True
27cc-7a0bd6b61f045e1b7a1d-6d00c187,False
053f-7876976ed54033029d23-bb91f70a,False
bcc3-40bdc8c0ed3e885623a6-9d97aa28,False
2846-ea6ad9474654c0294e63-4f994e55,True
1fbf-e1bbeadadf55d663e393-e6568cf7,False
440e-2507a7cd04bd6063508b-a329e8b6,False
24ac-e8bcb1fa38fb5d10e103-1dfe45a8,False
d361-31ced9ace42d5d493623-a5e108a9,False
3463-7a0c0090e0e0a2512c5f-7994029a,True
dd47-69f9621a7c89267028ff-c55a1589,True
b924-e48fdf5f410312e7f0e7-6d027f33,True
f2b0-ae1c62b27555a95298e6-b72d61b8,False
42f6-b28e5df6e0978bf5f90d-221bb17c,True
c67f-f7ebd026193577553530-231c39f2,True
6339-f319b71722de0905fa9c-b257354e,True
a140-0534ca10b6c78cf977d3-9a64ab98,True
dc6d-5293ab6cb4fbd5db9bbe-7120465f,False
aae7-01b3274e03aa06e6f68e-1ad4ad71,True
0a02-1b42a99f34d48d72d70f-e7d8ea69,False
6551-f42378da1d6e0c263307-ddea6295,True
856c-4396378d6f7f70032311-cc49a6d6,False
7849-d1c89e0fd3bef39845b1-b80f1d96,True
4ab1-508219b6992580664ca9-043ddf62,False
11dd-149287a9d76b921e86ad-c9c50bd2,False
967d-cf55bfe01552c3377738-97c08150,False
2a60-3362ba283a0397127c31-7c578968,True
6a66-fb4b129f0b7d5792ae64-105c76b1,True
9f4c-da0d1fcafebcb03f3039-8dd775dd,True
ddae-d4b864a2aa4fb082637b-969d43c8,False
6606-cf94af0ca3350a8cb74b-8800e9ec,True
de0f-e4c4381fc1bbb536a193-94a7d035,False
a4b6-66bd84a9af52d45eb373-b7c91ebb,False
8a51-86870070c2692b468e15-fa06da8d,False
9d60-835c48fc0d172031d339-fc4b726a,False
0476-2449c6ac215c1390da48-c9e485d2,False
8413-768417ba1136f61e817d-6a274758,False
c1c1-a885326ad7461c24d15f-7e4bb92d,True
40da-a16eede29645b49b3548-74d11057,True
cf7d-eb132fa6dd3a21f5a977-bd668691,False
d83a-a32dd3b28973b9053c29-eafa08b1,True
122e-df473c028f732b45e080-00b43380,True
589a-974338447e9c4f61fed5-be5341f2,False
af28-59f50830bf17db65678f-75adc48a,True
ef92-2cd3d7834ca8e94a29b0-ef95a77a,True
5f06-cc980425b7c1095a194d-94d548c0,False
d918-c66a86c63c79b64488b2-f14fb7cc,False
1c0d-b257e0fe9feb7366314c-0b63e4bc,False
8acc-a45ed9f04bdc808240a6-046d37d5,False
4175-da3fbbb77fc8b95011a3-13efbf3a,False
d3f7-2e8e4f6afae4a48c1b9c-71fb72ec,False
dbad-a11ca323e33e344d2da1-a41c0c26,True
280e-c75bdcce9983c22881ef-b4ceed64,False
0594-63aa3fd593be1cca8e72-8f7b4f2c,True
e02b-094ee2e91c311805e9d6-252ea29c,False
2afa-f5857a4b6a0f968a6310-5333fba7,True
91c9-9b503930e0c2f629a226-3e988a67,False
1554-f3dc7d0072d17f149499-d97e32f8,True
f3bd-b3a719b8a4802efe3be5-b6390849,False
ab7b-788d2a8f703a86ae4807-4448ad66,False
761b-454aa99a7dcd3e09ca3d-9d354fea,False
6392-8e6b7cd6376073fdf444-74232eb9,True
355d-e5835a6803590731d41c-14b0a8ac,False
d88d-cfd51dd4611e2665bdac-5369df0c,False
f7a3-5aa2d4e41cd0b1bac536-fac6162c,False
d949-1e12e616421703c6b9a6-fb3bbd4c,False
7e86-0dadd948a7f63bd879b6-ae4511a9,False
f028-07a463f3703ff2105eb4-5b101954,True
95ba-c59c80aa52d212927bd5-410c86d3,False
8d31-597c0ba24a9c9dca53c3-3cbcbe97,True
2f59-273cc0f5a70f792c2a43-db90118c,False
c9b3-211f0a330e911a0da3cd-b177b5b6,False
1860-45e2fa7c7a774e8b5443-b9b673ea,True
a748-c7703900b39290c1c69e-975028f0,False
226a-a52d1527d6c75697a5dd-eb161a7d,True
f3b0-7dc54964feb01006ca4e-283e42b7,False
fc91-b3d08333236a54846c79-d432bcd1,False
e496-f63b45f14f35e3440098-2cfe244d,True
096c-e274bb2e26afb21e48f5-b5c27470,True
2875-574d33dfecd26c6ba777-1c22ff6a,False
8aec-448ad5132f43159ddd95-c1ec3d9a,True
c820-228da15831e86a13db40-1c8f6802,True
2feb-f8ea23c64af24fb69d69-8b90e658,False
4bc1-de5660263fe1037b6e31-7adb4cbc,False
b65d-7b82e40c8c94b36b1354-b15c3caf,True
76cb-b9f43636f3c359f233d8-2f9a537d,True
63ec-7485ce323b8a1bca5162-13b304d8,False
c02e-44deb9bbcd1811318fc3-68af3b95,True
884e-f74ffce1bff125c5f294-4cc912d0,True
8f2e-ba28273ffd3cf18678e3-e96cec6f,False
ae68-47ed84cde4f309a5ba15-91168672,False
0a84-88eaf90c7a65bb6a2c0b-059d2ae8,True
23c3-e5290c72d7eb97819766-1fccb437,True
77ab-d32d733be0be18716b01-e54272d6,True
c627-ba7448e416e1a9bf5362-a01c6cf6,True
c1ee-7f66acd108361ce9b587-73261695,False
852e-e29775ecb4e513441ad8-49043608,True
1047-91deee1626a66d8bf73b-5725ce22,True
0f5a-98175899c5fb2a4c50cc-b31cd2f7,True
1320-e1d266f497dbb3884c34-11a6477f,True
11f0-01d208bd7bd83973e3aa-e4e86dcc,True
d9c2-b5968806e13038aa9707-71267775,False
20e7-cbe37f4cb16e6c5a53d8-d2995daa,False
9d3e-2eebcb1644454256d664-72a1a3c5,True
35fb-9654b2b531ec04858ba1-405c0c54,False
7679-588dd64de58698b52c2f-8428c54a,True
6d16-41d0da69bd6ace79358b-3f0a42b2,False
4df1-7e24e02ca6db825a97fd-3838dc7e,True
dc81-8c6c93018053e1f7fb78-e6d94047,True
9ec5-0a9b8bbf6d7cc07d2971-b5164a0d,True
92b6-51a18619996ec9aad59f-6455a3ab,True
4a20-f070b5d89cc5e7e38d50-e7993d62,True
9edf-d8aff6f9fbb3a522a9ff-c6f242ac,True
1f4a-4fde4ad3c76fc81a558d-6121fefa,True
f62b-b16011e58440182510ec-06c1baef,True
455a-4c03ddcffe40e691184c-00084f9d,False
25db-22510e4240c5531fb71d-4b8e127c,True
d494-696b6fb9829975be4eaa-19263eb0,True
4b06-4ea96c21486043a0ef0d-ab7ccda5,False
6395-abdd2c68c43724c14e1c-a21ef8b7,False
224e-47272d1b6a39816cc038-d9b891df,False
bbbf-157bfdb88020a1192aff-1a0b5a9e,True
9c5f-74f0ea0ce6e726e0ff66-66e2cafa,True
511e-bd8630e0951f33d784fb-92a8c7d7,True
45e0-bb21fc21c12cf29545e6-2ca6248a,True
0c59-195e05b319db2cdc04a5-c83bfed5,True
2b16-6c13bc67796f4c185e01-11cb3411,True
fc37-b3aced9fcbbb14dd880e-c57cde9a,False
4bd9-043a0374727acdfc39a2-a01abfcf,True
1e31-d1b75fa546d2404ed747-7ad3de90,False
1258-abda4c950ec917135a7f-d6ec1094,False
2650-fa2055251a1db496dfec-85d769da,True
918f-c7d10be002b3cee120f1-304432b2,False
98e4-62202f991f2da9f75105-14a1205a,True
f440-90e8dc3407a6320dbefe-9b2ec19e,False
0efd-0bb71d9815aba26899cc-77e642e9,False
6233-2e3657710d94494fea46-99b608db,True
1e3b-06bc451f356ec5f6db07-e3b564e8,True
7419-c2b6f8b38f118907b02a-f58a1c76,True
0888-66d0ced557872836df8d-9b618a66,True
cd9e-dc15addbba00899635b6-0fe651cd,True
c379-4d019867d0cc3e5b8dcd-e89d9258,True
f453-f1e2e0c75b359a9f4bda-25c129be,True
dd7d-5716f8d6a851e2058127-8a848ea4,True
140b-fe75b485920ec6c25735-6c8371fa,True
8986-bfc0078337eddd11a7eb-674817a4,False
8cea-c8d861b02e7de6d37965-23a53c3a,True
c754-aae8c17276b1dc425f80-d0af53f4,True
0456-748368a5ca807a6aa0d7-1abdff3b,True
f6ad-ae0cd7743eae018fd76d-0906486e,False
4034-2f5e3d7ee574914359bd-09a32da3,True
ad52-f0126d164dce3a445187-edd364f1,False
2cdc-6540b64f1292a68707a4-5bf2c9e9,False
c404-a066a3f6874b3a5fa776-18d91fcd,True
1965-d380444ec5444616be59-ee97d3f2,True
a289-1a80924870257634b15e-9535dd7b,True
e203-300ea9cbea0a21af8e03-f496c460,True
3dd5-f5e4c9f330781499a4f0-c7d9641b,True
0fd8-3d6df34d54e99c82003b-f3e1c76b,True
6701-8cc1d900e2d692cb8e34-bac8ef39,False
b25a-3769a30343c74de8af1f-05a9d6f9,True
2892-5bd431c7261ed2f4bcde-73e9dfc1,False
f702-0a650a5a454c3f757737-0cb7eb75,False
6610-99ee2ecdfee8d9923410-b433a6a1,True
b267-f3f26f260f88ec5e88f1-8d0507de,False
b973-a968e058b4af883398fa-3c5ef5ee,True
9313-ee5a4dcede2529fca7f0-b83425e2,False
513f-5a663be65b823dd2b73c-6fca5e6a,False
5087-0f1954f1f33d99e0db32-bc9c9a3a,False
6bdc-423a88efd0c8da829604-8feed231,True
703c-1d6940a46067a5c230b5-e83c2526,True
5e5c-5e38bafdf42af915db0f-60a729ae,False
0501-ba75c2755d55061a096d-d0e8c7db,True
44e8-cdf001cec90a7ad9d92b-be48457a,False
dac1-a336117828252dc9fa6a-1d8c3c18,False
e6eb-07efd41588543dd376a2-4342eee7,False
332d-6708e99616cb5b585dd0-ce0b9a5f,False
b9f9-6fa3ca27093417f34ebf-35ef30fd,False
710d-5a31000704613f9538e1-70baf6f8,True
2264-b502e0ea4c5518582b7a-b472d34e,False
c2b3-05a246712529a42f0aaf-c68f9d5b,False
8488-34ad3b06a3c6e32c9579-4c2151f1,True
b109-401eb409a7772b0eb0e3-35add73c,False
4672-b1232fff3e25643a6d43-8383150e,True
bdb2-f8bd949f86f545886fdc-63de2127,False
1bfe-3884eb425296736a7ca8-50cba718,True
282d-8ec264ee0b41303219ab-d2783766,False
4c97-c99f11770705e5279915-be27e494,True
d903-1f567bacaae5e666bc02-a029f5be,False
d752-baba65d0a9166cf9d603-30b0d013,True
5017-c4c488d113d5e2985f42-094c64fe,True
2441-6a338b99b0923521927e-fbd474fa,False
bb51-8a55a73051262404b0e4-7a5b4a1c,False
3510-57b218acfc6c29b757bc-bff4c592,False
7969-6889f92eb17b35789f85-bb0d132f,False
ff61-3ec9d3de84af0aeee70e-5b921eb0,False
82bb-1da968a6184cc338a0d4-a331d6e1,False
b49e-42d775c5540f65259160-09a75143,True
3e16-6c0a276fcf7415107a31-e3fd389d,True
bb3e-9926a38bdca86dbe09c8-b91b32f4,True
d8a7-395e4d72b5069f927fb0-d2cd59c3,True
0d4b-7a765a91ccb90736f79e-2bc298d7,False
9c3d-3f623be833774b508097-ee42897f,True
15ec-09758be78b71f55f5c31-fccc0f67,True
778b-eacc99a0e38fdd486a9f-8efef1b7,True
85b3-d441c99ddc905a8d0358-2895c4f8,True
7f15-7e887b115408b87bab28-4b055a70,True
8524-99f802ef8174cb390fb8-8c92d0cf,True
5789-4cb1a79e1dbc0c77d7b5-6b641fb9,True
fb14-97605c604bdf4d5dd411-562e84e6,True
cdf3-6c8aed28dead4bc367e2-59717e16,True
0237-a171445f4d257b69af74-b09bab6c,False
6f13-2b21718589b290f23583-3820539d,True
b6dc-5c48afce1c5d54a922a8-4c8c01e7,False
d302-ff909673b021ce774a1b-1fdc97cc,True
54af-3e897e260f00eebf97ee-a0ba288b,True
e0a6-6dbfce4ef9d3115326da-fc1fec71,True
7968-399d261f87b6a5627178-f572ee7a,False
8471-f9407672adbb09c223ff-dca97f17,True
02ad-bc0b1fccbe398b5102ec-80ffc9e0,True
917c-e11c23bcfa70bdad5126-4c6e0dd9,False
f132-f64f97d7581df30754dd-eb3e07ec,True
a317-0b0d9fedaf66fb07984e-bb39e5c8,False
72ea-37a2af6e2c9ad4b61cf7-5bad2e18,True
39c3-fa8f25850f25876e8fd0-3055015c,False
6405-d4645a1b303bf474a844-01a244f0,False
a3bd-a1510472fd7044805cf2-583682be,True
6df8-e0794d5d69d8bf683e65-d3bfd304,True
8d48-0ad300668be6001a433c-39eda8a8,True
9ac0-a97eb02d93f64b48ca6e-f2791a27,True
110c-693cf33528df186a100e-4c283726,True
cc43-1be0156b50c366d6c405-ffb995c4,False
b8e5-2e6b1b0fda4169898f42-6ae25f79,False
7039-6b3e2733ce2ba33db760-3332757f,True
8f31-d08643984fe187fe437b-b15584f6,True
ab3a-fa54f187185c81f66ad9-a5895618,False
8fca-aa306d440a5951ecef1e-8622383f,False
ebde-7173f1b3402b537ed7f3-6aee1db9,False
add7-b10665d236f0ab067953-8bfc3e1d,False
2c46-5c59d6655a3eabbc0dac-11d4fded,True
2e15-99653862473c6c3708ae-49001e30,False
472c-f82193c6e6356006ba70-6bb23850,True
6e82-75d94d3427a4ed65d87b-9ca3808a,True
ab59-099f7c37af76596d6fe2-44ac4801,False
1eef-7529c9483e2d126ef3d2-01b220c3,False
1ac5-c641390c355ee3bd00e1-1d61aa4f,True
56f9-35de80271e94afc0d36c-73263a9d,True
cc29-976dcdbb9d79f090407b-3c58b938,True
5d50-5db9894bd734033d04df-1b289d83,False
ce73-06f0414608b146602af3-d25804ba,True
a04f-f7496837a0ad1742285d-e61e5ee6,True
4a15-ee3829d99667d2ebac45-c56e78f2,False
ce26-832c9b6642b31e8e0db0-0c9ef6b4,False
992e-d0f08833b127f0eb58db-07b43fca,True
b8eb-14b0ff0beb17a28bbedc-fefa3be5,True
ee3b-6adef802302e1dd21c11-d8499c48,False
06e7-4d1f7565498305555e12-9dec6f4c,False
d1ea-9508c8fb01fc2256c6c7-001c322f,True
5117-65d94cbf38216103c8e8-7ead54b0,True
a3fc-62451ca5c11ec1c46928-6ae2f929,False
7b59-2b3155bf9f811d83610a-d67b8237,True
f5e6-fab8f7fafd8242b99149-e2b731b5,True
2f46-8258dd5e14204b457f6b-5f527315,False
0101-a55d1cccd3e7dbdcd122-e7451633,True
0abc-d699572476d7d67fa61d-cf316c50,True
a41d-2bb6112b1dc2e0732b69-2dab0146,False
8fe5-ae88c52b08284ccefa32-adf989f1,True
5016-cedf7579fbc0d73aace5-b78a20e8,False
7d63-dde760ee7a0708b1947e-f54ab4e8,True
f541-32493ee668694a72068d-724d6766,True
9eb5-0b8a5bb5ebdd64be2420-922253d0,True
5c6e-cbcf9c927b92b412c2bc-14d54c2a,False
8a85-165c47860b4bd3188ccb-588832b7,False
bd6c-7194206a887883a33acf-f5c3cd8d,True
8c60-4d1a42877af8d38e5118-3ce793e1,True
fd16-95d119284f9f5e975c5d-4274707c,True
fae7-9299db9dc58cb91d8120-21a9b92d,False
5278-059d9dd07893767a5b5f-50e9a4ae,True
21e9-54e38a336bbcd4624dc2-b079cd98,True
8d5e-3fbc2090a77fdfde989b-7bf5a76d,False
d7c3-b03eaf5df6f1cd6db834-5a9738e3,True
a727-49b36f4febfc0fbb43c4-84be4dd6,True
1187-5389016f583f8b5e9b6c-3c2eb8a5,False
a7c0-2705daa5529da337cf91-c2fe8292,True
5ca5-6d26d31a0bcd07d82a58-394a5b10,True
e2b1-bcde7f29110564d06b1f-1d3bf729,False
168f-ed70c97cfeb226efb43a-cae89c42,True
03d4-b533b05d554fc6cc8cd3-0e89fe01,False
8ad1-42d8f9060b9d66209aeb-91c4a5c7,True
64d5-141340ec7b08f27b57b9-a7139532,False
7cd9-0004bd3617e98bc9ed25-8df17e1c,False
b0c6-5d0a068bcb9387c00df3-fd858b52,True
615d-a404c8273758c2e6c1f3-e12423f0,False
5b54-7f36d75967a2242c785c-91f864db,False
bd7c-93fdb915a50f90e88b1b-3b9e3dfa,True
d9d5-f40795f3b7ba7623eeb5-c87f5321,True
dd72-c83de36e6173887d6efe-e4a03cd5,False
857c-69d44ee399e9d461a86b-72054180,False
11a6-d2fc9959ab3456cf7800-9de4fea1,True
af48-46b856fd94e65365a29d-9f74fdda,False
6730-9a08a97ca740764a5c5d-fc8cade7,True
a1ab-85457b2fd87e6c27d69e-7180e087,True
d4ca-7126da8eddac60854106-de84558b,True
ec73-0d0dff63397642aa1ed3-3af78378,True
4cce-44c99a396a27898976c2-8ce2fa96,False
1212-ec51a704fb351d715f42-bf9f0bc5,False
0e70-5d228ae3dccc2acf190d-4c57392f,False
a279-e80a037adea58a0e98bb-de584f6b,False
5cd6-134f8b425693c75a00db-1c9af755,False
2a91-a8db2c40c627d2eb7909-2cc1c918,False
d744-73970f40861c448da05d-704dcd72,False
1328-18aefc4093adf9a3c858-87a7d45f,True
26b7-0a9de0fd89d29709d523-ffed1492,False
2989-8b544cda608e4cd3cad2-19fc3458,True
55ed-df66ed0366a9b8beee19-13dd3125,False
6547-4ad0dad3016bd5809cf6-5883b643,True
a5b7-93ac634845e6ca9a1a1e-7b94e0f5,True
f961-c798c151927a40ac7cca-efa3208e,True
7960-60d60a12da4c74a6343c-708353eb,False
c8e2-b7781cb00ec7c499e3ac-b8494cdf,True
f10d-5fba5161848972215f17-b7df9725,False
5d93-32b0bf9b19adf8fdc699-24d70b3e,True
5119-b766378767e7d0c147a4-341512f9,True
a74c-4df290395a197293274a-cc8df7b2,False
ee37-0689dd7ea9281f743a71-aed1b03f,True
0ba2-4767bcbe9f519da81cc7-63081597,False
38ce-e1ea40a82a67af6e2ceb-bb614439,True
6fa8-e13f55f2838c98192702-5b33b0cd,True
8aa6-fbbbf6f8758e05e88ace-ebd2ad3d,False
6f9a-63872d1062738f5e5028-c8c40cab,True
3b8c-db18cc3fd9685543961a-13f457fd,False
642e-26c5dedbddfc2989396b-58558c69,True
b743-f94e528baeb29cc3bb28-7a950576,True
d73f-fa0a5e7ac7714294863a-48f899a1,True
27b1-3adda9ca2b048fcb8e07-7a8a3756,True
ca2c-5a2f28d7b2945868db9b-e1fb783a,False
18d4-16ccc80dcea603fd52d5-70ae6b34,True
6117-b86376afc63876d3f126-8d644e59,True
3787-4b85426d3338b954ce5a-06488f7a,False
27e5-3f65a7a6aa34e99cc243-3c8f5fd7,False
69fb-f3ca6fe58fd20b2bed37-129c577b,True
75f3-35cc6f68a49042314b16-b44ba099,True
0627-27a8728513d85c5bdff9-4dd5ae81,True
5212-7fbd154d2a171dc66388-bffbcf59,True
aca6-430119148080c8e8fb8d-506c6b35,False
5852-88446bbbc314a489327d-d531f68a,False
6b36-7a3db575c5142ac51492-eb1ade28,True
e0d8-1b024f37f79ef0e14073-9eccd3ff,False
c9f8-683525ac978885321705-38b716a9,False
00e9-8930d7fec88d43c25215-7247e2ea,True
3da7-7f867df5834ec775e631-3f12671d,True
26bf-0c13f37cbaef880082ee-a0f6e056,True
23ed-361dd838fc5c7dfd3a95-c69f45b2,False
1384-d6cfa412183457731074-fee94637,True
1bb3-a064d83a4f7debf667d0-c57102c9,True
8135-b7c17867b5d0f59e00f0-2ff1545b,False
3b73-8e0d53f10d55d4c56f43-30600340,False
3944-0935b6b30dd3064c3497-5679b5e6,True
4d1e-c118e4a037a4b652972c-7620505f,True
f793-14bc55469beef6ddeef2-52c88707,False
03d3-1e73d5484080cb6dca72-a6a27c21,False
3b82-c560de763b3617f0a199-4fa4ac2e,False
fb8b-b27bf5a0eb8e69466368-46dd682e,True
8102-583e14edf51b9c39aa5b-a89bbf67,False
0bc7-1036befe28fdf3f99989-80ab8342,False
c89d-a35ea11194448e16bfd3-b1b0ae4a,False
ff3e-ee1d9ba50e432bb1e8ca-74f6b342,True
2313-bf1f9d4dfb289205e377-e68f024d,True
452f-4ef204f1b259167e4282-f68a9389,False
be1c-08c3d408d27930d8b216-73a689b7,True
bd2f-de987f8d4ef1ef73f5d3-a2572a8f,False
66d2-a2635a4793b48f66dbe5-a35daa7d,True
f2c3-75bb2ce1ac10ed4a83e8-61cbfda0,False
0254-3c0cde95cf128a274619-2de60b94,True
a448-f71673804fc35a24752e-10570274,True
1dd7-460a992b817984cd0d66-b63143a0,True
7c03-ac7451d33968987332b4-9ef44828,False
bbde-77dbdc05eafeac2a3333-206aa47e,False
5b05-ae01bbf8707b218c467d-f4da1463,True
1423-e9340432802d16df6edb-aeb1d181,True
29e4-395bd3e3f2609c7304e9-ef8b950a,True
291f-f44323c74c8c078da530-9efed7ac,True
ead6-dd1b7941e51a6f417746-7f9d45c6,True
5cd9-c85442f08f9100a090ae-9f0c5ed8,False
8917-4ddf0ca628c734a1810d-79fcf9ef,True
407d-4bc4f1b06c123f2d023b-f5edcbf0,True
6e7c-21bcd647aff5d8ba188e-2397370d,True
c3a6-5a5b2378dd62a53ff59a-599b5c3a,True
6888-2a048f55bd97a68a9777-114ec9ca,True
2742-5ca7f6157e56091b6e4b-b5685150,False
d289-e3226cd63d5718a55b6e-4fcb65c0,True
2e22-cbeb4183dbb2ca84347d-20a657a9,False
a6cc-43be1e9b0fcc1438958c-130477b8,True
a912-657c97b51223410a666f-db4d3dbb,True
c376-2fcc70dbce434a36d17a-43a4ed71,True
b869-357aa68ba98b96ffb50f-20e58c8c,True
2dcf-3978916c50c43c91f687-52dd4fa0,False
7152-764b83150f0adfa8083b-5836cf33,False
c17b-6d0412a5723884951494-d1111187,True
6f7d-0be3bfee9ce9e29d57ed-1e3b087e,False
2c5d-5e3efc7827d9c1b75aa8-124df407,True
45f3-5ce574be6a479c022962-582e83e8,True
d0ec-c92f3252d77fbd5b8072-24187e4d,False
c641-d8373cee274a920bc33e-029d4aa7,False
5321-8fafd6d17f5315842dcb-81088ac9,False
64e8-81e43f1f0fb2631b345d-7d43d97a,False
033d-243b8d6e70fccbe40b11-6f550bc4,True
de6b-796828e2d0fb11fb2b62-2ea3b031,True
dbda-8283701eb09fa48ff0c3-7d39e267,True
5890-c5c6c567a2fa433e5572-9bfb3c44,True
8d68-bdf96372b3c0ceaf16a7-8f1830c7,False
ff10-de44b4704a1c79823722-b304553a,True
5b97-befb1f57f83535601cb5-bc8ea50a,False
d2ed-61065dedde7d3d83899e-c49e2133,True
5406-d8c3311703e07961f69a-25310287,False
88a0-38ebf46f8c6acc68bd4f-4d398d2e,True
eb03-16e94319d60ad4def8ee-19370438,True
6135-e5827308ac81eee06b3b-cbfb9ca6,True
fe26-355d4af0bba1d8faee5f-9f367408,False
379b-be8dd0c281caa16fd0d8-f19376c2,True
68ec-1e90a19d0677889bbd4e-5f0413fa,True
0167-4038de704e0fafb991b2-48bb71a4,False
95a6-f0aeddeb9e112588bee7-4f8a50cc,True
80e0-5fa8308e845226742bda-bdd94a05,True
c42b-6e071fdad8cf6992eb7b-11e44935,True
b209-7431a86aab12440f17b4-cbd029bf,False
f6c1-dfc8cf4fc5bb08cb4d5e-e5507f27,False
0377-59949b3ccfe4780bf15f-5fd5d722,True
2c54-382fd57a40737e7d8aec-7c919295,False
ec7c-282182d14ff88c6aa062-0c5ab5e5,False
62c6-e057ef292d7e0ae673b0-568718fb,True
7fb0-9d84199411a839b7f0e4-1f7cfdc1,False
e278-05a92223a8a071a3a771-f35e9332,False
91f6-d69bb15cd9e7644f3ae7-e9ede3f6,True
e71a-f97bb081cda63eb409de-4323b338,False
a681-9a4e6f6f208935f59842-c8ab5dfb,False
86d9-232b5e7eb9eaea5df392-a2c760a2,False
f6c6-92a497eeffb3bb232cbd-439ba375,True
5eb4-af66b8aa5a5717e4dd79-3d30b7d5,True
0810-61aca3c91698830b0876-63584a0b,False
c424-9dfcc0eab2b1b68c5b2e-7b108f6d,True
f958-ab2c709febe9a81d8ae0-11b3e922,False
1af0-4fae8d29beefcecb227f-4350c850,True
c5de-403b9d994ddc6d5e9655-42ec3038,True
76f8-d6e6be08ad7bc8627ccc-59f271fc,True
2aa5-2998a7623a3d3d28b92b-d597a5b2,False
549f-1241a61b3453b7c869dd-30101d06,False
a1b1-a4fb8f4c5129f8e14587-1479dfa7,True
de8f-7f5076e1bb8f36ae61db-d399b05c,False
83f7-792ee1ef919145623375-463bdfad,True
6a83-b12558634b5e1420a24c-0df65362,False
2267-a09d368198860565bdbb-bae472b0,False
9e84-3d50c26147cbb2430bbf-0491e035,False
c86d-a95bd8afea27d1d8da3d-0da3268b,True
fb08-2320df10e4e057ef435c-80ba127a,True
7d91-3e2a86df4370f590eb8d-a30a722a,True
890a-b789759896cc62b6b4fc-887ab104,True
3c13-ccd120a4bd3c9d760d94-afc17979,False
e2bd-8f3b868861c13194cc58-18489190,False
2143-d13f0f2a3dcc3386e4ba-c101a033,False
bcc0-6d9be250a1c5f8c63463-2dd44127,False
8d18-69bb4af11c2ec6565f09-49604413,False
25aa-a9e1b984eff2027ab475-c9025dd1,True
9404-b6e16e26068a5ab9ab67-3f723c3e,False
8daa-b6660eb5bf2e292edb4b-260e262f,False
744d-6e22208fbd55e6670ef8-2feffbbb,False
8062-236407bedd5ccaa12787-189dd0fb,False
1d7f-ad540f99686d55634833-c6da1f40,False
1aab-dfe8de3f2e2dd19a9c20-7b318008,False
0976-d09b1ae801788b032662-ca8dc5ed,True
6654-b4a16c2afab2f68c286e-b98e2025,True
58ae-62b2adbcfddc58fde16b-2e8a959f,True
301a-72e90165b829b7d45755-875653c1,True
550e-a3ff0a050107cd067cb8-7f1ad07b,False
be6f-15e4485b2cccf6554d34-730e6101,True
e94a-cd5e22e78dbe854d363b-dc2189e6,True
fb4e-a0b45f0e9ead3c198369-a49cad06,True
55ba-67d53ae1f884d896cfee-576d3849,True
fb63-2efc06d7a3ccd4d30f87-72cefc93,True
02ee-393632af9f8a08bed94d-ba26429d,True
ea3f-c0473be75262823053be-46edc6b4,True
5248-0f7d9077c3b8590cdb0c-3674427c,False
c308-9d44a2fc3cfc40c71bf5-c82b2731,True
3a71-dc1236a85e19d8299a74-51300003,True
d97d-770fc99abc7d96c93355-73db1553,True
36f6-50812b646c5a8e342e6a-7b2f7eaf,True
eb7f-cb86bee5e47348eab39c-d1aba9d2,False
dd97-36d80677bc61c0f2ff39-1ddd5e78,True
dd75-dd4ef658600481cc11a6-e4695398,False
c934-bf0e7680f5b1b6099fcb-43beb48e,False
5d71-20b2dc8e784bc7725f2e-6a323ff0,True
0381-e059f6bb6f5c242b4183-a308d648,True
bde6-55f0f4d4484d11936ce4-74f40738,True
9e64-f29c09449690e8e38550-01ec6833,True
834e-a12dd3729b95ba3b44fc-b0e6c755,True
0372-39c52898a4f518b7c22d-d5f8ed69,True
96de-25e4db6ec487c449e7a1-4e0d9075,True
0f95-041ad02ba0de5c215c7a-eef4cc48,False
6510-0e8ab6a6591062b04a6b-a3add36d,False
533d-4b0369ac7c7e5e8069f2-cee1b8b6,True
